Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
RE+3_R3_CH31_B	1.3333333731	1.2257152796	78.9473724365	62.0	77.2727279663	48.0	457.0	77.4193496704
RE+3_R3_CH31_A	1.2857142687	0.0044858796	85.7142868042	16.0	85.7142868042	14.0	293.0	87.5
RE+3_R2_CH32_C	0.0	0.0	0.0	2.0	0.0	0.0	365.0	0.0
RE+3_R2_CH32_B	2.4000000954	1.1694729328	58.3333320618	32.0	75.0	20.0	651.0	62.5
RE+3_R2_CH32_A	1.8999999762	1.2179919481	53.3333358765	56.0	85.0	40.0	668.0	71.4285736084
RE+3_R3_CH32_C	2.1923077106	1.8145697117	61.9047622681	78.0	78.5714263916	52.0	692.0	66.6666717529
RE+3_R3_CH32_B	1.4666666985	1.4958819151	84.7442703247	110.0	88.3720932007	90.0	908.0	81.8181838989
RE+3_R3_CH32_A	1.6153845787	3.6823132038	71.2121200562	68.0	82.6086959839	52.0	862.0	76.4705886841
RE+3_R2_CH33_C	3.0	-4.1987466812	100.0	2.0	100.0	2.0	276.0	100.0
RE+3_R2_CH33_B	2.5	-2.0417380333	66.6666717529	16.0	100.0	12.0	316.0	75.0
RE+3_R2_CH33_A	1.5	1.2717790604	58.3333320618	14.0	50.0	8.0	392.0	57.1428604126
RE+3_R3_CH33_C	2.0714285374	1.4095766544	83.3333282471	34.0	90.0	28.0	524.0	82.3529434204
RE+3_R3_CH33_B	1.5416666269	1.4589262009	86.6666641235	56.0	95.0	48.0	728.0	85.7142868042
RE+3_R3_CH33_A	1.722222209	1.7997646332	93.3333358765	38.0	100.0	36.0	568.0	94.7368469238
RE+3_R2_CH34_C	2.0	-1.0688533783	100.0	2.0	0.0	2.0	325.0	100.0
RE+3_R2_CH34_B	2.125	3.2668199539	80.0	20.0	100.0	16.0	474.0	80.0
RE+3_R2_CH34_A	1.875	3.3881540298	46.4285697937	36.0	50.0	16.0	325.0	44.4444465637
RE+3_R3_CH34_C	2.5999999046	2.1153860092	71.296295166	56.0	87.5	40.0	794.0	71.4285736084
RE+3_R3_CH34_B	1.8666666746	4.6507549286	74.6031799316	83.0	84.6153869629	59.0	949.0	71.0843353271
