Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
W-2_RB1in_S01_Backward	1.7714701891	0.3250861764	85.7939529419	6206.0	90.5162963867	5504.0	69957.0	88.688369751
W-2_RB1in_S01_Forward	1.8134328127	0.3528280258	87.6671447754	7570.0	90.2548751831	6728.0	89752.0	88.8771438599
W-2_RB1out_S01_Backward	1.7100999355	-0.0215968788	89.4207611084	6480.0	92.3620910645	5814.0	44100.0	89.7222213745
W-2_RB1out_S01_Forward	1.8833333254	-0.0339087769	92.4845428467	7898.0	94.423576355	7348.0	53358.0	93.0362091064
W-2_RB2in_S01_Backward	1.6587301493	0.5338112116	89.9317169189	6056.0	93.3826293945	5554.0	39707.0	91.7107009888
W-2_RB2in_S01_Forward	1.9310754538	0.2426404059	91.2743148804	7264.0	94.4289703369	6800.0	54046.0	93.6123352051
W-2_RB2out_S01_Middle	1.7801828384	-0.0271876007	92.8114700317	4494.0	95.3461303711	4170.0	29091.0	92.7903900146
W-2_RB2out_S01_Backward	1.7640994787	-0.1426049471	92.4273529053	3562.0	95.4356842041	3302.0	20345.0	92.7007293701
W-2_RB2out_S01_Forward	1.9248633385	-0.124866128	92.3426589966	4794.0	93.8993377686	4432.0	30550.0	92.4488983154
W-2_RB3-_S01_Backward	1.6298600435	0.3920296133	91.9530715942	1398.0	93.9446411133	1290.0	10630.0	92.2746810913
W-2_RB3-_S01_Forward	1.7346404791	0.5327070355	94.3838500977	1602.0	96.6521072388	1536.0	10038.0	95.8801498413
W-2_RB3+_S01_Backward	1.6681222916	0.5977337956	94.7110900879	1948.0	96.4538955688	1836.0	12238.0	94.2505111694
W-2_RB3+_S01_Forward	1.6917625666	0.5449940562	96.2800750732	2358.0	96.467124939	2262.0	12659.0	95.9287490845
W-2_RB4-_S01_Backward	1.5101124048	-0.0929667205	94.3266830444	960.0	93.6893234253	896.0	12343.0	93.3333358765
