Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
W-2_RB1in_S01_Backward	1.7894901037	0.3427146077	88.1116485596	7148.0	91.3292922974	6406.0	81582.0	89.6194763184
W-2_RB1in_S01_Forward	1.831243515	0.3278613389	87.2553482056	8646.0	90.079788208	7676.0	104838.0	88.7809371948
W-2_RB1out_S01_Backward	1.705337882	-0.096196577	89.0611190796	7272.0	91.5115203857	6494.0	51532.0	89.3014297485
W-2_RB1out_S01_Forward	1.9212765694	0.0312826782	92.9121017456	9090.0	94.5918884277	8508.0	62249.0	93.5973587036
W-2_RB2in_S01_Backward	1.6911764145	0.5689797401	91.5746383667	6914.0	94.2394790649	6406.0	47183.0	92.6525878906
W-2_RB2in_S01_Forward	1.936824441	0.2981811762	93.529586792	8924.0	95.2964706421	8446.0	66694.0	94.643661499
W-2_RB2out_S01_Middle	1.7940466404	-0.1435853541	93.4894180298	5318.0	95.6521759033	4986.0	34779.0	93.7570495605
W-2_RB2out_S01_Backward	1.7146515846	-0.0692603886	93.6332015991	4188.0	95.7763290405	3926.0	24615.0	93.7440261841
W-2_RB2out_S01_Forward	1.9638109207	-0.181381315	93.6611480713	5842.0	95.991645813	5480.0	37181.0	93.8034896851
W-2_RB3-_S01_Backward	1.6666666269	0.3627399504	92.9845123291	1626.0	94.7826080322	1512.0	11834.0	92.9889297485
W-2_RB3-_S01_Forward	1.6841529608	0.449982971	94.0220336914	1922.0	96.6224365234	1830.0	11786.0	95.2133178711
W-2_RB3+_S01_Backward	1.6666666269	0.5084766746	93.9059524536	2208.0	97.1104202271	2088.0	15472.0	94.5652160645
W-2_RB3+_S01_Forward	1.7337278128	0.6524313092	93.9197158813	2890.0	95.4360275269	2718.0	15752.0	94.0484390259
W-2_RB4-_S01_Backward	1.5773808956	-0.2119491845	90.9740982056	1112.0	92.9018783569	1014.0	15044.0	91.1870498657
W-2_RB4-_S01_Forward	1.7765957117	-0.2162626684	92.5089492798	1196.0	96.3878326416	1132.0	15506.0	94.6488342285
W-2_RB4+_S01_Backward	1.5031446218	0.1925732791	89.4210968018	1076.0	92.8725738525	958.0	12685.0	89.033454895
W-2_RB4+_S01_Forward	1.7943261862	0.1560236812	93.9204483032	1204.0	95.4198455811	1136.0	14075.0	94.3521652222
W-2_RB1in_S02_Backward	1.856069088	0.347527653	89.6030502319	19848.0	92.2818756104	17874.0	112939.0	90.0544128418
W-2_RB1in_S02_Forward	1.9436607361	0.0996911526	93.5877075195	23558.0	94.4507446289	22064.0	146116.0	93.658203125
W-2_RB1out_S02_Backward	1.8989754915	-0.5674803853	93.6849746704	17978.0	94.8708190918	16834.0	116523.0	93.6366653442
W-2_RB1out_S02_Forward	2.1558976173	-0.4155979455	95.0918884277	23736.0	96.9891815186	22594.0	149761.0	95.1887435913
W-2_RB2in_S02_Backward	1.6224066019	0.6363186836	93.6080322266	13344.0	95.4670791626	12566.0	70958.0	94.1696624756
W-2_RB2in_S02_Forward	1.5810126066	0.4365378618	92.5656280518	13604.0	93.2313690186	12666.0	71714.0	93.1049728394
W-2_RB2out_S02_Middle	2.1942408085	-0.8155136108	94.204208374	8420.0	94.5504074097	7888.0	100106.0	93.6817092896
W-2_RB2out_S02_Backward	1.928355217	-0.8299482465	96.1756744385	8278.0	97.4683532715	7976.0	53941.0	96.351776123
W-2_RB2out_S02_Forward	2.0440289974	-0.5461956263	95.2192382812	10254.0	97.3147659302	9764.0	63989.0	95.2213745117
W-2_RB3-_S02_Backward	1.4183325768	0.4893244803	88.7512588501	4668.0	90.6184463501	4118.0	19307.0	88.2176513672
W-2_RB3-_S02_Forward	1.4964421988	0.6796219349	90.0621490479	4064.0	91.8080749512	3672.0	16751.0	90.3543319702
W-2_RB3+_S02_Backward	1.4039409161	0.1509105265	87.6634750366	6904.0	89.9554290771	6106.0	29422.0	88.4414825439
W-2_RB3+_S02_Forward	1.4926187992	0.1554257572	92.8043441772	6710.0	94.6948699951	6256.0	29142.0	93.2339782715
W-2_RB4-_S02_Backward	1.505084753	0.4901643693	91.9108581543	1330.0	91.6376266479	1192.0	40336.0	89.6240615845
W-2_RB4-_S02_Forward	1.5434463024	0.3489944041	91.1705551147	1584.0	92.5373153687	1406.0	44373.0	88.7626266479
W-2_RB4+_S02_Backward	1.4101955891	0.4121784866	90.69972229	3734.0	91.3520126343	3398.0	45002.0	91.0016021729
W-2_RB4+_S02_Forward	1.6172432899	0.2621630728	89.4789276123	4094.0	90.924369812	3690.0	52470.0	90.1319046021
W-2_RB1in_S03_Backward	1.6619471312	-0.1444990933	89.7006607056	81042.0	92.0821456909	73226.0	336931.0	90.3556137085
W-2_RB1in_S03_Forward	1.7876950502	-0.3236184716	90.5038833618	117734.0	92.1048126221	107844.0	378066.0	91.5997085571
W-2_RB1out_S03_Backward	1.6263537407	0.1195144355	92.4150619507	74422.0	92.7251968384	68780.0	266389.0	92.4189071655
W-2_RB1out_S03_Forward	1.8215261698	0.0736884475	92.6946792603	118492.0	95.2738113403	109806.0	333545.0	92.6695480347
W-2_RB2in_S03_Backward	1.7368235588	-0.0922332779	93.9454421997	66474.0	95.7882614136	62854.0	275072.0	94.5542602539
W-2_RB2in_S03_Forward	1.7417850494	-0.0020231281	87.1671905518	88518.0	86.2253036499	76320.0	342200.0	86.2197494507
W-2_RB2out_S03_Middle	1.9129972458	-0.0232983995	95.1564178467	49822.0	96.4252929688	47566.0	259259.0	95.4718856812
W-2_RB2out_S03_Backward	1.5282236338	0.0638386235	92.8361740112	39992.0	93.5368804932	37204.0	139875.0	93.0286026001
W-2_RB2out_S03_Forward	1.7620427608	-0.147554189	95.1053390503	66164.0	96.4598999023	63298.0	231535.0	95.6683425903
W-2_RB3-_S03_Backward	1.457408905	0.0565525815	89.8904418945	27544.0	92.9822998047	24784.0	88385.0	89.9796676636
W-2_RB3-_S03_Forward	1.4490323067	0.0829375014	92.5746459961	26754.0	95.0640487671	24942.0	97479.0	93.227180481
W-2_RB3+_S03_Backward	0.0	0.0	0.0	47082.0	0.0	0.0	21.0	0.0
W-2_RB3+_S03_Forward	0.0	0.0	0.0	61294.0	0.0	0.0	60.0	0.0
W-2_RB4-_S03_Backward	1.6762056351	0.7042075992	92.7261352539	4100.0	94.2561721802	3794.0	125011.0	92.5365829468
W-2_RB4-_S03_Forward	1.6721750498	0.3851078153	78.3795852661	5724.0	78.7146911621	4538.0	89680.0	79.2802200317
W-2_RB4+_S03_Backward	1.460483551	0.0884915963	92.7950897217	24650.0	93.758605957	22906.0	218520.0	92.924949646
W-2_RB4+_S03_Forward	1.5887604952	-0.1464458108	91.6669692993	30992.0	92.5807647705	28528.0	203454.0	92.0495605469
W-2_RB1in_S04_Backward	1.5244991779	-0.0982598662	86.5714797974	109790.0	89.1354598999	95738.0	243318.0	87.2010192871
W-2_RB1in_S04_Forward	1.6148998737	-0.0658946633	87.0811233521	147666.0	87.9882583618	129508.0	344095.0	87.7033309937
W-2_RB1out_S04_Backward	1.9242050648	0.1268186122	77.9721298218	103202.0	82.1076660156	84546.0	359382.0	81.9228286743
