Chamber_Name,Cluster_Size_Mean_Value,Residuals_Mean_Value,Average_Strip_Efficiency,Expected_Occupancy,Fiducial_Cut_Efficiency,RPC_Occupancy_from_DT,RPC_Occupancy,Total_Efficiency
RE-1_R2_CH06_B,1.765625,-0.7588282228,33.9092941284,371.0,42.0,128.0,2300.0,34.5013465881
RE-1_R2_CH06_A,1.8738738298,-0.9610379934,45.507194519,506.0,50.0,222.0,3120.0,43.8735198975
RE-1_R3_CH06_C,1.7951806784,1.0289508104,80.7600708008,206.0,80.4878082275,166.0,2949.0,80.5825195312
RE-1_R3_CH06_B,1.5531915426,1.2300596237,76.0376281738,236.0,86.0215072632,188.0,5696.0,79.6610183716
RE-1_R3_CH06_A,1.6842105389,2.1167604923,88.4567947388,134.0,92.1052627563,114.0,3274.0,85.0746307373
RE-1_R2_CH07_C,1.9852941036,0.7121949196,39.2157058716,338.0,42.3999977112,136.0,3199.0,40.2366867065
RE-1_R2_CH07_B,1.8783783913,0.556743741,43.3464813232,370.0,45.3703689575,148.0,3494.0,40.0
RE-1_R2_CH07_A,1.9740259647,0.8111339211,52.3118896484,603.0,54.5454559326,310.0,3818.0,51.4096183777
RE-1_R3_CH07_C,1.6000000238,0.4209582806,60.6901931763,214.0,58.8235321045,130.0,3959.0,60.7476654053
RE-1_R3_CH07_B,1.3595505953,1.1774817705,62.361164093,304.0,60.9756126404,178.0,6181.0,58.5526275635
RE-1_R3_CH07_A,1.5,3.1308200359,58.0666656494,127.0,65.8536605835,81.0,2978.0,63.7795257568
RE-1_R2_CH08_C,2.2622950077,-0.1863929033,27.1034011841,428.0,28.767124176,122.0,4988.0,28.5046730042
RE-1_R2_CH08_B,2.2469136715,-0.5329304338,32.8336181641,463.0,32.592590332,162.0,3776.0,34.989200592
RE-1_R2_CH08_A,1.7083333731,-0.8210991025,34.6264457703,628.0,41.4285736084,239.0,3516.0,38.0573234558
RE-1_R3_CH08_C,1.8405797482,0.6697638035,49.4254722595,350.0,38.7323951721,138.0,3149.0,39.4285697937
RE-1_R3_CH08_B,1.4673912525,0.8234238625,52.4282531738,362.0,59.8591575623,184.0,5798.0,50.8287315369
RE-1_R3_CH08_A,1.4285714626,0.8277285099,69.3181838989,90.0,62.5,58.0,3496.0,64.444442749
RE-1_R2_CH09_C,2.1527776718,0.3965200484,37.7882614136,372.0,38.4615402222,143.0,3498.0,38.4408607483
RE-1_R2_CH09_B,1.9883720875,0.401122421,41.6639633179,426.0,43.3628311157,172.0,3136.0,40.3755874634
RE-1_R2_CH09_A,1.9774435759,0.6323114634,47.9604606628,579.0,64.51612854,265.0,3792.0,45.7685661316
RE-1_R3_CH09_C,1.8297872543,0.2034073919,43.3623313904,204.0,46.0526313782,94.0,3491.0,46.0784301758
RE-1_R3_CH09_B,1.6530612707,1.1005398035,45.0903129578,210.0,50.0,98.0,6035.0,46.6666679382
RE-1_R3_CH09_A,1.25,1.5780267715,59.4696998596,76.0,69.5652160645,40.0,8020.0,52.6315803528
RE-1_R2_CH10_C,2.0943396091,-0.6292033195,26.338968277,383.0,31.0924377441,106.0,4351.0,27.6762390137
RE-1_R2_CH10_B,2.1363637447,-0.5587102771,36.9341850281,376.0,30.9090919495,132.0,4014.0,35.1063804626
RE-1_R2_CH10_A,1.9343066216,-0.6024548411,46.43724823,580.0,54.4910202026,273.0,4505.0,47.0689659119
RE-1_R3_CH10_C,1.7594937086,0.3719500005,67.9075088501,224.0,70.3296737671,158.0,3179.0,70.5357131958
RE-1_R3_CH10_B,1.3917526007,0.6910911798,75.5924987793,282.0,74.5454559326,194.0,5569.0,68.7943267822
RE-1_R3_CH10_A,1.5483870506,0.9811336994,58.6956481934,102.0,61.5384635925,62.0,2466.0,60.7843170166
RE-1_R2_CH11_C,1.3846154213,0.295830518,18.2822551727,405.0,21.8045120239,78.0,1780.0,19.2592582703
RE-1_R2_CH11_B,1.4142856598,0.331082046,28.0654678345,497.0,32.3741035461,140.0,1605.0,28.1690158844
RE-1_R2_CH11_A,1.4193547964,0.6400541663,26.9402351379,646.0,29.2682914734,186.0,1555.0,28.7925682068
RE-1_R3_CH11_C,1.1929824352,0.269818753,41.6584587097,312.0,36.8852462769,114.0,3587.0,36.5384597778
RE-1_R3_CH11_B,1.1975308657,0.5813417435,49.2407417297,322.0,57.8947372437,162.0,5057.0,50.3105583191
RE-1_R3_CH11_A,1.0,0.0837231874,52.8846130371,98.0,61.9047622681,52.0,3742.0,53.0612220764
RE-1_R2_CH12_C,2.0750000477,-0.5686386824,30.3300476074,540.0,31.4606761932,160.0,3776.0,29.6296291351
RE-1_R2_CH12_B,1.75,-0.4498349428,33.4027786255,548.0,35.5421676636,175.0,2340.0,31.934305191
RE-1_R2_CH12_A,1.6962963343,-0.4123882949,32.7284202576,839.0,39.2857131958,269.0,3264.0,32.0619773865
RE-1_R3_CH12_C,1.3793103695,0.018074993,33.2038383484,362.0,31.9444446564,116.0,2363.0,32.0442008972
