Chamber_Name,Cluster_Size_Mean_Value,Residuals_Mean_Value,Average_Strip_Efficiency,Expected_Occupancy,Fiducial_Cut_Efficiency,RPC_Occupancy_from_DT,RPC_Occupancy,Total_Efficiency
W-2_RB3+_S04_Forward,1.7794802189,-0.3362549543,95.6295394897,14032.0,97.8312835693,13436.0,44112.0,95.7525634766
W-2_RB4-_S04_Backward,1.4223083258,-0.080933027,87.6752700806,7566.0,91.5614395142,6744.0,26808.0,89.1356048584
W-2_RB4-_S04_Forward,1.4719122648,-0.0826807171,93.4940414429,11162.0,94.5477294922,10462.0,33557.0,93.7287216187
W-2_RB4+_S04_Backward,1.3480950594,-0.510728538,90.8557052612,8950.0,92.887588501,8118.0,25330.0,90.7039108276
W-2_RB4+_S04_Forward,1.4698386192,-0.5037721395,90.1628570557,13132.0,91.9428634644,11840.0,32168.0,90.1614379883
W-2_RB4--_S04_Backward,1.2824251652,0.2114469856,67.4806671143,3048.0,88.1516571045,2620.0,13513.0,85.9580078125
W-2_RB4--_S04_Forward,1.3929618597,0.093880035,84.4560623169,5820.0,83.1358642578,4824.0,24187.0,82.8865966797
W-2_RB4++_S04_Backward,1.5294117928,-0.7036947608,91.8597640991,1762.0,95.1070327759,1610.0,17701.0,91.3734359741
W-2_RB4++_S04_Forward,1.4927783012,-0.7587227821,77.1390457153,3072.0,79.1912384033,2364.0,16312.0,76.953125
W-2_RB1in_S05_Backward,1.6552125216,-0.6707786322,86.9711380005,7832.0,88.9540023804,6886.0,26695.0,87.9213485718
W-2_RB1in_S05_Forward,1.8682339191,-0.5943664312,93.1260223389,10846.0,94.4603424072,10170.0,35555.0,93.767288208
W-2_RB1out_S05_Backward,1.5991317034,0.8588710427,92.2723464966,7492.0,92.6256332397,6928.0,24292.0,92.4719696045
W-2_RB1out_S05_Forward,1.6604032516,0.7655370235,89.4334106445,11368.0,90.8617782593,10248.0,29869.0,90.1477813721
W-2_RB2in_S05_Backward,1.6616925001,-0.3620633483,92.751953125,10522.0,95.1828384399,9852.0,52211.0,93.6323852539
W-2_RB2in_S05_Forward,1.6858953238,-0.8439884186,92.8480529785,13086.0,93.4360351562,12228.0,61063.0,93.4433746338
W-2_RB2out_S05_Middle,1.8523651361,0.8929206729,93.7164306641,7238.0,95.1892471313,6800.0,48331.0,93.948600769
W-2_RB2out_S05_Backward,1.6035906076,0.8839308023,94.3664855957,5922.0,95.2515029907,5594.0,23011.0,94.4613265991
W-2_RB2out_S05_Forward,1.7624793053,0.9306297898,92.3588027954,9274.0,96.3541717529,8572.0,35079.0,92.4304504395
W-2_RB3-_S05_Backward,1.5,-0.9481061697,0.4005194604,4778.0,0.4894762635,20.0,46.0,0.4185851812
W-2_RB3-_S05_Forward,1.2000000477,-2.3402504921,0.1289611757,5230.0,0.2132196277,10.0,29.0,0.1912045926
W-2_RB3+_S05_Backward,1.6145910025,-0.8674248457,91.9078979492,3006.0,94.509147644,2730.0,10699.0,90.8183670044
W-2_RB3+_S05_Forward,1.7011384964,-0.7098702192,95.4025268555,2240.0,96.0827026367,2122.0,9644.0,94.7321395874
W-2_RB4-_S05_Backward,1.5295774937,-0.5362274051,92.7066421509,3066.0,93.9528045654,2844.0,17477.0,92.7592926025
W-2_RB4-_S05_Forward,1.7114753723,-0.5858227611,93.0579071045,3314.0,94.2307739258,3086.0,20872.0,93.1201019287
W-2_RB4+_S05_Backward,0.0,0.0,0.0,728.0,0.0,0.0,0.0,0.0
W-2_RB4+_S05_Forward,0.0,0.0,0.0,928.0,0.0,0.0,0.0,0.0
W-2_RB1in_S06_Backward,1.7894736528,-0.9644679427,89.735496521,1944.0,92.042755127,1748.0,10499.0,89.9176940918
W-2_RB1in_S06_Forward,1.9195278883,-0.902623713,91.8891906738,2024.0,92.8809738159,1870.0,11620.0,92.3913040161
W-2_RB1out_S06_Backward,2.0102272034,1.3283354044,95.4647293091,1844.0,96.7701873779,1760.0,11418.0,95.4446868896
W-2_RB1out_S06_Forward,2.1166007519,1.2917861938,89.0613708496,2210.0,94.0604782104,2044.0,12730.0,92.4886856079
W-2_RB2in_S06_Backward,0.0,0.0,0.0,2134.0,0.0,0.0,0.0,0.0
W-2_RB2in_S06_Forward,0.0,0.0,0.0,2006.0,0.0,0.0,0.0,0.0
W-2_RB2out_S06_Middle,1.7939068079,1.2038383484,91.7621688843,1226.0,92.8143768311,1126.0,9061.0,91.8433914185
W-2_RB2out_S06_Backward,1.6086956263,1.431292057,93.3284072876,1292.0,94.706993103,1204.0,6254.0,93.1888504028
W-2_RB2out_S06_Forward,1.7606461048,1.2658573389,93.3546218872,1470.0,95.3098831177,1376.0,6481.0,93.6054382324
W-2_RB3-_S06_Backward,1.373368144,-0.9762765169,94.3223876953,816.0,94.9438247681,768.0,499418.0,94.1176452637
W-2_RB3-_S06_Forward,1.5317919254,-1.1218307018,96.9610443115,726.0,96.9230804443,704.0,3666.0,96.9696960449
W-2_RB3+_S06_Backward,1.3910034895,-1.3170306683,89.1195678711,648.0,92.5490188599,578.0,2434.0,89.1975250244
W-2_RB3+_S06_Forward,1.5750000477,-1.0814940929,94.5294799805,508.0,96.039604187,484.0,2470.0,95.2755889893
W-2_RB4-_S06_Backward,1.4458333254,-0.6721177101,91.4741668701,532.0,93.4497833252,484.0,4596.0,90.9774398804
W-2_RB4-_S06_Forward,1.6411290169,-0.8589709997,73.7762298584,650.0,78.2142868042,498.0,3822.0,76.6153869629
W-2_RB4+_S06_Backward,1.430555582,-1.0104030371,89.7395858765,166.0,92.5373153687,144.0,4672.0,86.7469940186
W-2_RB4+_S06_Forward,1.5058823824,-1.1720609665,89.6224136353,196.0,90.3614425659,176.0,5523.0,89.7959136963
W-2_RB1in_S07_Backward,0.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0
W-2_RB1in_S07_Forward,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,0.0
W-2_RB1out_S07_Backward,1.8209302425,-0.1471692175,92.8344116211,936.0,94.8849105835,862.0,6091.0,92.0940170288
W-2_RB1out_S07_Forward,2.210526228,-0.2091838568,84.9548950195,1048.0,89.4144134521,914.0,6504.0,87.2137451172
W-2_RB2in_S07_Backward,2.1201550961,-0.6115310788,96.320350647,532.0,97.0338973999,516.0,5580.0,96.992477417
W-2_RB2in_S07_Forward,1.8535352945,-0.7414719462,74.2875137329,502.0,79.5555496216,396.0,4881.0,78.8844680786
W-2_RB2out_S07_Middle,1.7844310999,0.8597936034,95.0,362.0,95.5413970947,342.0,3044.0,94.4751358032
W-2_RB2out_S07_Backward,1.71875,0.9767921567,88.5641021729,290.0,90.9090957642,256.0,2067.0,88.2758636475
W-2_RB2out_S07_Forward,1.7197452784,0.94565624,93.6095275879,344.0,94.8905105591,320.0,2184.0,93.0232620239
W-2_RB3-_S07_Backward,1.7200000286,-0.9891497493,85.4166717529,120.0,81.25,102.0,200223.0,85.0
W-2_RB3-_S07_Forward,1.4716981649,-1.0329266787,72.6470565796,158.0,67.6923065186,108.0,1149.0,68.3544311523
W-2_RB3+_S07_Backward,1.9750000238,-0.1458644867,92.592590332,88.0,93.9393920898,82.0,15371.0,93.1818161011
W-2_RB3+_S07_Forward,2.4680850506,-1.1453313828,100.0,100.0,100.0,100.0,253322.0,100.0
W-2_RB4-_S07_Backward,2.0,-0.5204876661,93.9393920898,72.0,90.625,64.0,1957.0,88.8888931274
W-2_RB4-_S07_Forward,2.4242424965,-0.5746379495,66.6666717529,98.0,69.0476150513,68.0,1419.0,69.3877563477
W-2_RB4+_S07_Backward,1.7599999905,0.0815673843,92.6470565796,54.0,94.444442749,50.0,1305.0,92.592590332
W-2_RB4+_S07_Forward,1.722222209,-0.1336992979,96.875,38.0,94.1176452637,36.0,1666.0,94.7368469238
W-2_RB1in_S08_Backward,1.7451922894,0.3370214105,91.4734725952,4096.0,93.2654190063,3746.0,16849.0,91.455078125
W-2_RB1in_S08_Forward,1.7656105757,0.428717792,91.7528991699,7054.0,94.5627288818,6510.0,22991.0,92.2880630493
W-2_RB1out_S08_Backward,0.0,0.0,0.0,4236.0,0.0,0.0,0.0,0.0
W-2_RB1out_S08_Forward,0.0,0.0,0.0,6732.0,0.0,0.0,0.0,0.0
W-2_RB2in_S08_Backward,1.7328071594,0.3614417613,95.0790634155,3776.0,95.7703933716,3582.0,21290.0,94.8622894287
W-2_RB2in_S08_Forward,1.8078798056,0.4680164754,93.5837783813,5308.0,94.0972213745,4970.0,25167.0,93.6322479248
W-2_RB2out_S08_Middle,1.7569131851,-0.4116404951,93.5147476196,3360.0,94.3536376953,3140.0,20314.0,93.4523849487
W-2_RB2out_S08_Backward,1.5878788233,-0.5002888441,92.4028167725,2488.0,95.9040908813,2316.0,8569.0,93.0868148804
W-2_RB2out_S08_Forward,1.757109046,-0.508816123,92.5949554443,3708.0,95.4604415894,3442.0,14049.0,92.8263168335
W-2_RB3-_S08_Backward,1.2738255262,0.2056303322,81.0491714478,1860.0,84.1558456421,1490.0,3739.0,80.1075286865
W-2_RB3-_S08_Forward,1.6949807405,0.3189845979,92.7174453735,2238.0,96.6915664673,2080.0,6048.0,92.9401245117
W-2_RB3+_S08_Backward,0.0,0.0,0.0,2606.0,0.0,0.0,0.0,0.0
W-2_RB3+_S08_Forward,0.0,0.0,0.0,3008.0,0.0,0.0,0.0,0.0
W-2_RB4-_S08_Backward,1.2383106947,0.0413828455,77.1158370972,1766.0,76.2778549194,1326.0,4228.0,75.0849380493
W-2_RB4-_S08_Forward,1.3806179762,0.2124368995,87.0860443115,1658.0,88.5877304077,1428.0,5087.0,86.1278686523
W-2_RB4+_S08_Backward,1.545946002,0.1537852436,87.9952392578,1664.0,89.9854812622,1490.0,7356.0,89.5432739258
W-2_RB4+_S08_Forward,1.6335227489,-0.0047453577,94.6927032471,1508.0,96.4800033569,1426.0,6709.0,94.5623321533
W-2_RB1in_S09_Backward,1.6532777548,0.2924995124,93.1006851196,15960.0,95.130607605,14928.0,38470.0,93.5338287354
W-2_RB1in_S09_Forward,1.8754916191,0.5325939655,94.3184509277,30078.0,95.6022796631,28560.0,67819.0,94.9531173706
W-2_RB1out_S09_Backward,0.0,0.0,0.0,16396.0,0.0,0.0,11.0,0.0
W-2_RB1out_S09_Forward,0.0,0.0,0.0,29032.0,0.0,0.0,0.0,0.0
W-2_RB2in_S09_Backward,1.881718874,0.3914523125,96.8690032959,14524.0,98.1137924194,14158.0,59703.0,97.4800338745
W-2_RB2in_S09_Forward,1.8524986506,0.171971038,95.2196884155,27762.0,96.513420105,26674.0,93493.0,96.0809783936
W-2_RB2out_S09_Middle,1.6031476259,-0.1329828948,93.5004730225,13828.0,94.9581375122,12992.0,32950.0,93.9542922974
W-2_RB2out_S09_Backward,1.682536006,-0.527459681,95.2912750244,9168.0,98.0187149048,8772.0,24394.0,95.6806335449
W-2_RB2out_S09_Forward,1.6206671,-0.3334293067,92.9656219482,19644.0,95.1260910034,18404.0,36811.0,93.6876449585
W-2_RB3-_S09_Backward,1.7804677486,0.1480860561,95.8436355591,5100.0,97.4105453491,4896.0,16431.0,96.0
W-2_RB3-_S09_Forward,1.8159130812,0.0533740036,95.1658096313,8608.0,96.5040588379,8210.0,23993.0,95.3763961792
W-2_RB3+_S09_Backward,1.5153083801,0.0354880281,91.3476257324,10158.0,92.768081665,9356.0,34464.0,92.1047439575
W-2_RB3+_S09_Forward,1.7031639814,-0.0023033433,90.9185791016,15980.0,93.061164856,14626.0,42433.0,91.5269088745
W-2_RB4_S09_Backward,1.4022140503,0.7065877318,93.2584762573,7004.0,93.7318267822,6524.0,21522.0,93.146774292
W-2_RB4_S09_Forward,1.4937083721,0.13857463,91.4342193604,8958.0,92.3602371216,8168.0,23341.0,91.1810684204
W-2_RB1in_S10_Backward,1.5596567392,0.1607636362,87.4531021118,21980.0,90.6079025269,19362.0,54456.0,88.0891723633
W-2_RB1in_S10_Forward,2.1090350151,0.4079285562,90.4646148682,40118.0,95.7789459229,37212.0,121032.0,92.756362915
W-2_RB1out_S10_Backward,1.3777731657,-0.1462488621,84.3045578003,22856.0,84.3396224976,19142.0,48773.0,83.7504425049
W-2_RB1out_S10_Forward,1.5931717157,-0.177457422,89.9779815674,39256.0,91.3982162476,35698.0,82171.0,90.936416626
W-2_RB2in_S10_Backward,1.5511566401,0.1738158911,93.7217941284,28072.0,94.9113082886,26430.0,57362.0,94.1507568359
W-2_RB2in_S10_Forward,1.4693344831,0.1466461271,91.4399490356,50086.0,92.8519287109,46076.0,81576.0,91.9937744141
W-2_RB2out_S10_Middle,1.6998546124,-0.4337994754,91.8209075928,25586.0,93.544342041,23538.0,67803.0,91.9956207275
W-2_RB2out_S10_Backward,1.6031501293,-0.1172974631,94.1420288086,17996.0,95.3431396484,16964.0,45142.0,94.2653884888
W-2_RB2out_S10_Forward,1.6118404865,-0.2221213281,95.8214187622,35038.0,96.6435699463,33670.0,77676.0,96.0956726074
W-2_RB3-_S10_Backward,1.5243304968,0.0834632665,95.2281570435,14676.0,96.1299591064,13996.0,43760.0,95.3665847778
W-2_RB3-_S10_Forward,1.4089137316,0.1238975972,81.7027359009,23718.0,81.8660583496,19382.0,46389.0,81.7185287476
W-2_RB3+_S10_Backward,1.3591636419,0.1615891457,91.9854660034,14164.0,93.5736083984,13044.0,27978.0,92.092628479
W-2_RB3+_S10_Forward,1.3301973343,0.1750711352,89.1463928223,24360.0,90.1217346191,21746.0,37413.0,89.2692947388
W-2_RB4-_S10_Backward,1.4750546217,0.3689809144,90.9448852539,14256.0,92.0110168457,12936.0,61182.0,90.740737915
W-2_RB4-_S10_Forward,1.5448197126,0.440641284,93.5145874023,19068.0,94.2761688232,17736.0,72656.0,93.0144729614
W-2_RB4+_S10_Backward,1.3979878426,0.1681058854,88.8597869873,15068.0,90.9537734985,13562.0,45123.0,90.0053100586
W-2_RB4+_S10_Forward,1.5588543415,0.0880494565,94.7475509644,20356.0,96.0008926392,19324.0,69018.0,94.9302444458
W-2_RB1in_S11_Backward,1.7102493048,-0.5274094939,69.8156204224,15118.0,73.8762817383,10884.0,38393.0,71.9936523438
W-2_RB1in_S11_Forward,1.7805882692,-0.3205791712,91.9950256348,29770.0,93.9777755737,27802.0,70115.0,93.3893203735
W-2_RB1out_S11_Backward,1.6846132278,0.4048176408,84.3944702148,16372.0,90.250617981,14420.0,49755.0,88.0772018433
W-2_RB1out_S11_Forward,1.7406250238,0.4103743732,95.1573944092,30320.0,95.8354644775,29026.0,77550.0,95.7321853638
W-2_RB2in_S11_Backward,1.5495187044,0.2709402442,93.0023345947,20112.0,94.0547790527,18752.0,66890.0,93.2378616333
W-2_RB2in_S11_Forward,1.7418329716,0.0288574435,93.986579895,38424.0,94.7174224854,36286.0,102270.0,94.4357681274
W-2_RB2out_S11_Middle,1.746512413,0.1232821718,92.4900054932,18182.0,94.8855819702,17024.0,74296.0,93.6310653687
W-2_RB2out_S11_Backward,1.4752491713,0.3371123374,93.1892929077,12698.0,95.3317871094,11884.0,29297.0,93.5895462036
W-2_RB2out_S11_Forward,1.5903084278,0.0760450438,93.4151611328,26766.0,94.9858474731,25160.0,57787.0,93.9998474121
W-2_RB3-_S11_Backward,0.0,0.0,0.0,9754.0,0.0,0.0,8.0,0.0
W-2_RB3-_S11_Forward,0.0,0.0,0.0,16254.0,0.0,0.0,0.0,0.0
W-2_RB3+_S11_Backward,1.6025983095,-0.2121335864,94.6494827271,6370.0,96.759437561,6050.0,23049.0,94.9764556885
W-2_RB3+_S11_Forward,1.5873661041,-0.3529381156,93.281211853,11706.0,94.5647659302,10952.0,28272.0,93.5588607788
W-2_RB4_S11_Backward,1.4460048676,-0.2080461383,92.8653793335,8900.0,93.9489593506,8298.0,33391.0,93.2359542847
W-2_RB4_S11_Forward,1.5770995617,-0.2800388634,94.2389221191,12214.0,95.6676635742,11530.0,42984.0,94.3998718262
W-2_RB1in_S12_Backward,1.8114882708,-0.0519879684,92.3823928833,4166.0,94.2190093994,3840.0,24660.0,92.1747512817
W-2_RB1in_S12_Forward,1.9977841377,-0.3579606414,92.4068069458,6840.0,93.9249191284,6370.0,37443.0,93.12865448
W-2_RB1out_S12_Backward,1.7546012402,0.4757960141,92.9399719238,4576.0,94.5491638184,4242.0,17546.0,92.7010498047
W-2_RB1out_S12_Forward,1.4244698286,1.233189702,85.2053375244,7134.0,86.317779541,6134.0,16074.0,85.9826202393
W-2_RB2in_S12_Backward,1.6018850803,-0.2261827588,90.6477432251,4888.0,92.1444702148,4480.0,29759.0,91.6530227661
W-2_RB2in_S12_Forward,2.1350615025,-0.0558568016,95.5250015259,7796.0,97.5095214844,7514.0,44471.0,96.3827590942
W-2_RB2out_S12_Middle,1.7571138144,0.2478035241,93.5316696167,4218.0,94.6802139282,3952.0,588915.0,93.6936950684
W-2_RB2out_S12_Backward,1.60699296,0.3364815116,92.638923645,3098.0,94.8905105591,2866.0,11253.0,92.5112991333
W-2_RB2out_S12_Forward,1.7938188314,0.2297134846,94.7241821289,5048.0,96.5105209351,4798.0,19519.0,95.0475463867
W-2_RB3-_S12_Backward,2.1647834778,0.1689209491,95.6019668579,2234.0,97.2660369873,2142.0,12629.0,95.8818283081
W-2_RB3-_S12_Forward,2.2819550037,0.0035596092,95.9313583374,2756.0,99.2392272949,2704.0,14339.0,98.1132125854
W-2_RB3+_S12_Backward,1.60546875,-0.3606794178,96.7496414185,1592.0,97.702911377,1536.0,5490.0,96.4824142456
W-2_RB3+_S12_Forward,1.7541302443,-0.2326334864,94.2489776611,2212.0,96.3004455566,2078.0,7020.0,93.9421386719
W-2_RB4-_S12_Backward,1.5403376818,0.513943851,77.7775192261,1352.0,83.1826400757,1070.0,5530.0,79.1420135498
W-2_RB4-_S12_Forward,1.5675675869,0.353325516,93.7284851074,1360.0,95.9183654785,1262.0,5756.0,92.7941207886
W-2_RB4+_S12_Backward,1.4266529083,0.0237686466,93.5331344604,2072.0,94.9944381714,1948.0,13507.0,94.0154418945
W-2_RB4+_S12_Forward,1.6743929386,0.0331264585,95.0407562256,1958.0,97.6715698242,1866.0,12279.0,95.3013305664
W-1_RB1in_S01_Backward,2.0695295334,0.2899978757,95.7726287842,1020.0,97.3273925781,978.0,15034.0,95.8823471069
W-1_RB1in_S01_Forward,2.2472648621,0.2709409595,91.5738449097,1004.0,94.1573028564,932.0,18651.0,92.8286819458
W-1_RB1out_S01_Backward,2.3106997013,-0.1141077951,93.4432525635,1032.0,97.7426681519,984.0,10703.0,95.3488311768
W-1_RB1out_S01_Forward,2.2258727551,0.0854494348,93.2717514038,1056.0,95.4853286743,984.0,11617.0,93.1818161011
W-1_RB2in_S01_Backward,2.0448980331,0.4282066226,91.7941131592,528.0,96.3133621216,492.0,5562.0,93.1818161011
W-1_RB2in_S01_Forward,2.1137254238,0.1567312032,93.4423370361,548.0,94.80519104,516.0,6850.0,94.1605834961
W-1_RB2in_S01_Middle,1.9928570986,0.0549604632,89.9145278931,608.0,93.2773132324,560.0,7751.0,92.1052627563
W-1_RB2out_S01_Backward,2.0301370621,-0.2247889936,89.6097869873,806.0,92.5,734.0,6075.0,91.0670013428
W-1_RB2out_S01_Forward,2.3308458328,0.0200280938,95.3901290894,866.0,97.0588226318,824.0,7064.0,95.1501159668
W-1_RB3-_S01_Backward,1.7941176891,0.8040920496,98.148147583,142.0,98.2758636475,138.0,1555.0,97.1830978394
W-1_RB3-_S01_Forward,1.3373494148,1.1899861097,85.4504547119,194.0,84.8837203979,166.0,1288.0,85.5670089722
