Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
W-2_RB1in_S01_Backward	1.7847883701	0.3245459199	87.3917694092	16962.0	91.396697998	15164.0	192185.0	89.3998336792
W-2_RB1in_S01_Forward	1.8350551128	0.3605260849	86.7666473389	19918.0	89.8289489746	17682.0	240325.0	88.7739715576
W-2_RB1out_S01_Backward	1.72050488	-0.0839157626	88.942779541	17416.0	91.8869171143	15558.0	116592.0	89.3316497803
W-2_RB1out_S01_Forward	1.9302229881	0.0059045842	92.588722229	20808.0	95.0519943237	19488.0	144994.0	93.6562805176
W-2_RB2in_S01_Backward	1.6938637495	0.5626727939	91.1344146729	16138.0	93.5479431152	14852.0	110578.0	92.0312271118
W-2_RB2in_S01_Forward	1.9343653917	0.2231660634	92.6881637573	20256.0	95.0122451782	19056.0	153769.0	94.0758285522
W-2_RB2out_S01_Middle	1.748860836	-0.0789516047	93.7731628418	12246.0	95.7326049805	11480.0	79127.0	93.7448959351
W-2_RB2out_S01_Backward	1.7789680958	-0.1394431591	93.0583114624	9848.0	95.8076095581	9164.0	57242.0	93.0544281006
W-2_RB2out_S01_Forward	1.9986878633	-0.0916599259	93.1576004028	13188.0	95.1324920654	12328.0	86439.0	93.4789199829
W-2_RB3-_S01_Backward	1.6441175938	0.4423825741	91.9618301392	3726.0	93.6741256714	3420.0	25930.0	91.787437439
W-2_RB3-_S01_Forward	1.7124214172	0.4895832539	94.5858001709	4398.0	95.9848022461	4154.0	28333.0	94.4520263672
W-2_RB3+_S01_Backward	1.6628139019	0.5621912479	94.664100647	5326.0	96.3714904785	5040.0	35282.0	94.6301193237
W-2_RB3+_S01_Forward	1.7327357531	0.5504470468	95.9187698364	6304.0	96.6654586792	6062.0	36638.0	96.1611709595
W-2_RB4-_S01_Backward	1.5778894424	-0.2621793449	93.2061080933	2598.0	93.695274353	2400.0	35814.0	92.3787536621
W-2_RB4-_S01_Forward	1.7921760082	-0.134576425	93.5137405396	2636.0	96.0352401733	2466.0	35104.0	93.5508346558
W-2_RB4+_S01_Backward	1.5250929594	0.2099827379	90.3390884399	2370.0	93.6170196533	2154.0	26712.0	90.8860778809
W-2_RB4+_S01_Forward	1.7667185068	0.20867984	94.8190536499	2726.0	96.3620986938	2590.0	30566.0	95.0110092163
W-2_RB1in_S02_Backward	1.8553051949	0.3306790888	88.299621582	46370.0	91.8587265015	41438.0	263890.0	89.3638153076
W-2_RB1in_S02_Forward	1.9700014591	0.0879060328	92.5107040405	56322.0	94.6722183228	52912.0	346964.0	93.945526123
W-2_RB1out_S02_Backward	1.915585041	-0.555311501	92.9243087769	41484.0	95.0647583008	38970.0	273335.0	93.9398345947
W-2_RB1out_S02_Forward	2.1957080364	-0.39502877	95.542388916	57128.0	97.0381088257	54388.0	357735.0	95.2037506104
W-2_RB2in_S02_Backward	1.6333605051	0.6341570616	91.6363372803	31454.0	95.2116394043	29546.0	166697.0	93.9339981079
W-2_RB2in_S02_Forward	1.5837693214	0.4349092841	92.5699920654	32926.0	93.4852523804	30658.0	164507.0	93.1118240356
W-2_RB2out_S02_Middle	2.1695458889	-0.7717854381	93.5696868896	19994.0	94.0928268433	18616.0	232856.0	93.1079330444
W-2_RB2out_S02_Backward	1.9574197531	-0.8007888794	96.4058837891	19726.0	97.4966201782	19012.0	126622.0	96.3804092407
W-2_RB2out_S02_Forward	2.0134067535	-0.5603789091	95.1432952881	24750.0	97.3076095581	23540.0	145478.0	95.111114502
W-2_RB3-_S02_Backward	1.4274590015	0.4679993987	88.8266601562	11042.0	90.520690918	9796.0	46084.0	88.7158126831
W-2_RB3-_S02_Forward	1.5084555149	0.6390428543	90.4654006958	9832.0	92.2216796875	8894.0	38963.0	90.4597244263
W-2_RB3+_S02_Backward	1.4341770411	0.1648678482	87.8107452393	16896.0	90.2163238525	15000.0	71286.0	88.7784042358
W-2_RB3+_S02_Forward	1.4659028053	0.1323758513	92.64112854	15604.0	94.293762207	14568.0	67715.0	93.3606719971
W-2_RB4-_S02_Backward	1.4981412888	0.4699344933	89.3936080933	2994.0	92.3257675171	2718.0	81063.0	90.7815628052
W-2_RB4-_S02_Forward	1.5621727705	0.3307532668	90.4243621826	3542.0	92.2924880981	3156.0	98166.0	89.1022033691
W-2_RB4+_S02_Backward	1.4381994009	0.3882641792	90.8149490356	8700.0	91.9751434326	7906.0	110323.0	90.8735656738
W-2_RB4+_S02_Forward	1.6123869419	0.2695599794	90.0988006592	9732.0	91.4475250244	8796.0	128154.0	90.3822402954
W-2_RB1in_S03_Backward	1.6693290472	-0.1441191584	90.6230773926	186766.0	92.9775619507	170340.0	781029.0	91.205039978
