Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
W-2_RB4_S11_Backward	1.4387881756	-0.1971261948	93.0094146729	103478.0	94.2467346191	96686.0	386678.0	93.4362869263
W-2_RB4_S11_Forward	1.5926942825	-0.2746817172	94.5423812866	140094.0	95.8944320679	132714.0	501202.0	94.7321090698
W-2_RB1in_S12_Backward	1.8349373341	-0.0617879368	92.2348175049	47590.0	94.2999038696	44174.0	284013.0	92.8220214844
W-2_RB1in_S12_Forward	1.9782443047	-0.3345253766	91.9296798706	79914.0	93.9611053467	74182.0	433089.0	92.827293396
W-2_RB1out_S12_Backward	1.7629621029	0.487429589	91.7215652466	52502.0	94.3189315796	48432.0	203046.0	92.2479171753
W-2_RB1out_S12_Forward	1.450594902	1.172783494	85.2910385132	82590.0	86.5695571899	71162.0	190022.0	86.1629714966
W-2_RB2in_S12_Backward	1.5994076729	-0.2077888697	91.341178894	57560.0	92.5699996948	52984.0	355273.0	92.0500335693
W-2_RB2in_S12_Forward	2.1571843624	-0.0459694974	95.8812561035	91090.0	97.6865158081	88108.0	517029.0	96.7263183594
W-2_RB2out_S12_Middle	1.7716374397	0.2718012929	94.1631164551	48848.0	95.7543258667	46240.0	7020892.0	94.660987854
W-2_RB2out_S12_Backward	1.6181366444	0.3383097351	93.1005859375	36104.0	95.8483886719	33854.0	133014.0	93.7679977417
W-2_RB2out_S12_Forward	1.829577446	0.2381172627	94.3051071167	59006.0	96.6620330811	56196.0	238429.0	95.2377700806
W-2_RB3-_S12_Backward	2.2079818249	0.1585276276	97.0239257812	25566.0	98.2889862061	24844.0	148249.0	97.1759414673
W-2_RB3-_S12_Forward	2.3075580597	0.0336423442	96.6366958618	32542.0	97.9317779541	31548.0	169415.0	96.9454879761
W-2_RB3+_S12_Backward	1.6628040075	-0.3158805966	95.1266479492	18414.0	97.2393417358	17500.0	64025.0	95.0363845825
W-2_RB3+_S12_Forward	1.7367025614	-0.2682823241	94.2410049438	25740.0	95.5623550415	24294.0	76870.0	94.3822860718
W-2_RB4-_S12_Backward	1.4831478596	0.5019587874	78.4173278809	15746.0	84.1284713745	12432.0	61820.0	78.9533843994
W-2_RB4-_S12_Forward	1.6025891304	0.3544487357	94.7119216919	15300.0	96.7620010376	14466.0	74212.0	94.5490188599
W-2_RB4+_S12_Backward	1.4924396276	-0.0375448763	94.96900177	23962.0	96.1752319336	22760.0	162769.0	94.9837265015
W-2_RB4+_S12_Forward	1.6791666746	0.000729977	95.0749359131	23364.0	96.739906311	22234.0	145572.0	95.1634979248
W-1_RB1in_S01_Backward	2.0913898945	0.2740625143	92.3220367432	11636.0	96.1794662476	10992.0	169946.0	94.4654541016
W-1_RB1in_S01_Forward	2.3187103271	0.2709679008	89.8180160522	12456.0	93.2427444458	11496.0	221658.0	92.2928695679
W-1_RB1out_S01_Backward	2.2211763859	-0.1041846722	94.3988800049	11716.0	97.0047912598	11122.0	121757.0	94.9300079346
W-1_RB1out_S01_Forward	2.2660565376	0.0291272979	93.6763153076	12878.0	96.2198638916	12130.0	133215.0	94.1916503906
W-1_RB2in_S01_Backward	1.9866849184	0.4747850895	92.2370147705	6238.0	96.5718765259	5894.0	61452.0	94.4854125977
W-1_RB2in_S01_Forward	2.1971657276	0.1718640178	91.56224823	6988.0	95.3351745605	6600.0	80876.0	94.4476242065
W-1_RB2in_S01_Middle	2.0471611023	0.1989465207	92.6390914917	6942.0	95.4402008057	6514.0	88543.0	93.8346328735
W-1_RB2out_S01_Backward	2.1115140915	-0.0575565472	91.7148971558	9644.0	93.020401001	8860.0	68826.0	91.87059021
W-1_RB2out_S01_Forward	2.25	-0.1589460969	94.9965515137	10256.0	96.9038848877	9766.0	86092.0	95.2223052979
