Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
W-2_RB1in_S01_Backward	0.0	0.0	0.0	1076.0	0.0	0.0	0.0	0.0
W-2_RB1in_S01_Forward	0.0	0.0	0.0	1374.0	0.0	0.0	0.0	0.0
W-2_RB1out_S01_Backward	0.0	0.0	0.0	1104.0	0.0	0.0	0.0	0.0
W-2_RB1out_S01_Forward	0.0	0.0	0.0	1472.0	0.0	0.0	0.0	0.0
W-2_RB2in_S01_Backward	0.0	0.0	0.0	1038.0	0.0	0.0	0.0	0.0
W-2_RB2in_S01_Forward	0.0	0.0	0.0	1306.0	0.0	0.0	0.0	0.0
W-2_RB2out_S01_Middle	0.0	0.0	0.0	812.0	0.0	0.0	0.0	0.0
W-2_RB2out_S01_Backward	0.0	0.0	0.0	634.0	0.0	0.0	0.0	0.0
W-2_RB2out_S01_Forward	0.0	0.0	0.0	816.0	0.0	0.0	0.0	0.0
W-2_RB3-_S01_Backward	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0
W-2_RB3-_S01_Forward	0.0	0.0	0.0	234.0	0.0	0.0	0.0	0.0
W-2_RB3+_S01_Backward	0.0	0.0	0.0	354.0	0.0	0.0	0.0	0.0
W-2_RB3+_S01_Forward	0.0	0.0	0.0	374.0	0.0	0.0	0.0	0.0
W-2_RB4-_S01_Backward	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0
W-2_RB4-_S01_Forward	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0
W-2_RB4+_S01_Backward	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0
W-2_RB4+_S01_Forward	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0
W-2_RB1in_S02_Backward	0.0	0.0	0.0	3246.0	0.0	0.0	0.0	0.0
W-2_RB1in_S02_Forward	0.0	0.0	0.0	4080.0	0.0	0.0	0.0	0.0
W-2_RB1out_S02_Backward	0.0	0.0	0.0	2948.0	0.0	0.0	0.0	0.0
W-2_RB1out_S02_Forward	0.0	0.0	0.0	4118.0	0.0	0.0	0.0	0.0
W-2_RB2in_S02_Backward	0.0	0.0	0.0	2258.0	0.0	0.0	0.0	0.0
W-2_RB2in_S02_Forward	0.0	0.0	0.0	2466.0	0.0	0.0	0.0	0.0
W-2_RB2out_S02_Middle	0.0	0.0	0.0	1448.0	0.0	0.0	0.0	0.0
W-2_RB2out_S02_Backward	0.0	0.0	0.0	1402.0	0.0	0.0	0.0	0.0
W-2_RB2out_S02_Forward	0.0	0.0	0.0	1910.0	0.0	0.0	0.0	0.0
W-2_RB3-_S02_Backward	0.0	0.0	0.0	806.0	0.0	0.0	0.0	0.0
W-2_RB3-_S02_Forward	0.0	0.0	0.0	746.0	0.0	0.0	0.0	0.0
W-2_RB3+_S02_Backward	0.0	0.0	0.0	1172.0	0.0	0.0	0.0	0.0
W-2_RB3+_S02_Forward	0.0	0.0	0.0	1170.0	0.0	0.0	0.0	0.0
W-2_RB4-_S02_Backward	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0
W-2_RB4-_S02_Forward	0.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0
W-2_RB4+_S02_Backward	0.0	0.0	0.0	644.0	0.0	0.0	0.0	0.0
W-2_RB4+_S02_Forward	0.0	0.0	0.0	728.0	0.0	0.0	0.0	0.0
W-2_RB1in_S03_Backward	0.0	0.0	0.0	12846.0	0.0	0.0	0.0	0.0
W-2_RB1in_S03_Forward	0.0	0.0	0.0	17872.0	0.0	0.0	0.0	0.0
W-2_RB1out_S03_Backward	0.0	0.0	0.0	11740.0	0.0	0.0	0.0	0.0
W-2_RB1out_S03_Forward	0.0	0.0	0.0	18064.0	0.0	0.0	0.0	0.0
W-2_RB2in_S03_Backward	0.0	0.0	0.0	10792.0	0.0	0.0	0.0	0.0
W-2_RB2in_S03_Forward	0.0	0.0	0.0	14082.0	0.0	0.0	0.0	0.0
W-2_RB2out_S03_Middle	0.0	0.0	0.0	7946.0	0.0	0.0	0.0	0.0
W-2_RB2out_S03_Backward	0.0	0.0	0.0	6540.0	0.0	0.0	0.0	0.0
W-2_RB2out_S03_Forward	0.0	0.0	0.0	10622.0	0.0	0.0	0.0	0.0
W-2_RB3-_S03_Backward	0.0	0.0	0.0	4482.0	0.0	0.0	0.0	0.0
W-2_RB3-_S03_Forward	0.0	0.0	0.0	4410.0	0.0	0.0	0.0	0.0
W-2_RB3+_S03_Backward	0.0	0.0	0.0	7512.0	0.0	0.0	0.0	0.0
W-2_RB3+_S03_Forward	0.0	0.0	0.0	9424.0	0.0	0.0	0.0	0.0
W-2_RB4-_S03_Backward	0.0	0.0	0.0	688.0	0.0	0.0	0.0	0.0
W-2_RB4-_S03_Forward	0.0	0.0	0.0	948.0	0.0	0.0	0.0	0.0
W-2_RB4+_S03_Backward	0.0	0.0	0.0	4076.0	0.0	0.0	0.0	0.0
W-2_RB4+_S03_Forward	0.0	0.0	0.0	5030.0	0.0	0.0	0.0	0.0
W-2_RB1in_S04_Backward	0.0	0.0	0.0	16832.0	0.0	0.0	0.0	0.0
W-2_RB1in_S04_Forward	0.0	0.0	0.0	22438.0	0.0	0.0	0.0	0.0
W-2_RB1out_S04_Backward	0.0	0.0	0.0	15744.0	0.0	0.0	0.0	0.0
W-2_RB1out_S04_Forward	0.0	0.0	0.0	22916.0	0.0	0.0	0.0	0.0
W-2_RB2in_S04_Backward	0.0	0.0	0.0	20746.0	0.0	0.0	0.0	0.0
W-2_RB2in_S04_Forward	0.0	0.0	0.0	26876.0	0.0	0.0	0.0	0.0
W-2_RB2out_S04_Middle	0.0	0.0	0.0	15784.0	0.0	0.0	0.0	0.0
W-2_RB2out_S04_Backward	0.0	0.0	0.0	12170.0	0.0	0.0	0.0	0.0
W-2_RB2out_S04_Forward	0.0	0.0	0.0	19566.0	0.0	0.0	0.0	0.0
W-2_RB3-_S04_Backward	0.0	0.0	0.0	12318.0	0.0	0.0	0.0	0.0
W-2_RB3-_S04_Forward	0.0	0.0	0.0	14948.0	0.0	0.0	0.0	0.0
W-2_RB3+_S04_Backward	0.0	0.0	0.0	11506.0	0.0	0.0	0.0	0.0
W-2_RB3+_S04_Forward	0.0	0.0	0.0	14204.0	0.0	0.0	0.0	0.0
W-2_RB4-_S04_Backward	0.0	0.0	0.0	7982.0	0.0	0.0	0.0	0.0
W-2_RB4-_S04_Forward	0.0	0.0	0.0	11410.0	0.0	0.0	0.0	0.0
W-2_RB4+_S04_Backward	0.0	0.0	0.0	9316.0	0.0	0.0	0.0	0.0
W-2_RB4+_S04_Forward	0.0	0.0	0.0	13288.0	0.0	0.0	0.0	0.0
W-2_RB4--_S04_Backward	0.0	0.0	0.0	3170.0	0.0	0.0	0.0	0.0
W-2_RB4--_S04_Forward	0.0	0.0	0.0	5982.0	0.0	0.0	0.0	0.0
W-2_RB4++_S04_Backward	0.0	0.0	0.0	1764.0	0.0	0.0	0.0	0.0
W-2_RB4++_S04_Forward	0.0	0.0	0.0	3280.0	0.0	0.0	0.0	0.0
W-2_RB1in_S05_Backward	0.0	0.0	0.0	8750.0	0.0	0.0	0.0	0.0
W-2_RB1in_S05_Forward	0.0	0.0	0.0	11596.0	0.0	0.0	0.0	0.0
W-2_RB1out_S05_Backward	0.0	0.0	0.0	8384.0	0.0	0.0	0.0	0.0
W-2_RB1out_S05_Forward	0.0	0.0	0.0	12230.0	0.0	0.0	0.0	0.0
W-2_RB2in_S05_Backward	0.0	0.0	0.0	11212.0	0.0	0.0	0.0	0.0
W-2_RB2in_S05_Forward	0.0	0.0	0.0	13900.0	0.0	0.0	0.0	0.0
W-2_RB2out_S05_Middle	0.0	0.0	0.0	7750.0	0.0	0.0	0.0	0.0
W-2_RB2out_S05_Backward	0.0	0.0	0.0	6364.0	0.0	0.0	0.0	0.0
W-2_RB2out_S05_Forward	0.0	0.0	0.0	9816.0	0.0	0.0	0.0	0.0
W-2_RB3-_S05_Backward	0.0	0.0	0.0	4944.0	0.0	0.0	0.0	0.0
W-2_RB3-_S05_Forward	0.0	0.0	0.0	5836.0	0.0	0.0	0.0	0.0
